id,class,coordinate,createdAt,description,googlePlaceId,name,updatedAt
681a1c3947c87c2d81432aa9,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.569303999999995, ""longitude"": 126.9840488}",2025-05-06T14:27:05.992Z,Si Gan Eul Deul I Da (Take Time) is a dessert restaurant that features croissants that are crispy on the outside and filled with various creams on the inside.,ChIJ8TiR0OiifDUROqbh6FWybs0,Sukdal DwaejiJonggak,2025-05-06T14:27:05.992Z
681a1c3947c87c2d81432aaa,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5593378, ""longitude"": 126.9859348}",2025-05-06T14:27:05.997Z,"Located at Myeongdong Station on Line 4, Maehwayangkkochi Myeongdong Branch's main menu is Premium Lamb Chops. It is situated just 167m away from Exit 3 of Myeongdong Station.",ChIJqw1udfqjfDUR2bMgo0Mtb2Q,매화양꼬치 명동점 (Halal),2025-05-06T14:27:05.997Z
681a1c3a47c87c2d81432aab,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5641125, ""longitude"": 126.98664140000001}",2025-05-06T14:27:06.002Z,Boulangerie Lepain is a baeknyeon-gage that has been converted into the region’s main bakery for nearly 28 years.,ChIJoRlbWeWifDUR6YkR2vo2-Ho,Le Pain,2025-05-06T14:27:06.002Z
681a1c3a47c87c2d81432aac,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5782814, ""longitude"": 127.0108664}",2025-05-06T14:27:06.006Z,"A café specializing in Korean-style donuts, offering both delightful treats and panoramic views of Seoul.",ChIJP2ig7jWjfDURn10bXd6v0_c,Donut Jungsu,2025-05-06T14:27:06.006Z
681a1c3a47c87c2d81432aad,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5182009, ""longitude"": 126.9047157}",2025-05-06T14:27:06.010Z,"Songjugjang, the first Chinese restaurant, started in 1952 and run by Shin Moo-song, former chairman of the Overseas Chinese Restaurant Association, has the taste of its food preserved by Shin Yeon-kyung, the eldest son. ",ChIJpeHJB22ffDURv9NAj0NJHDs,Songjugjang,2025-05-06T14:27:06.010Z
681a1c3a47c87c2d81432aae,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5725379, ""longitude"": 126.98433939999998}",2025-05-06T14:27:06.013Z,Bake House is an emblematic confectionary and bakery specialty store in Seoul that has been operating for over 40 years since its opening in 1987. ,ChIJGfEIOuiifDURx8cPq5Ia1Fk,The Bake,2025-05-06T14:27:06.013Z
681a1c3a47c87c2d81432aaf,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5646476, ""longitude"": 126.98359260000001}",2025-05-06T14:27:06.017Z,"Experience the taste of chicken and beyond. “A new chicken experience, Chick by Chick”",ChIJv6RHI06jfDURcKL44CpbbRw,CHICK by CHICK Myeongdong,2025-05-06T14:27:06.017Z
681a1c3a47c87c2d81432ab0,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5350713, ""longitude"": 126.99376520000001}",2025-05-06T14:27:06.026Z,"As the country’s first and largest lounge club and its unique concept and style, Glam Lounge has established itself as an iconic destination in Itaewon and South Korea.",ChIJLcwPUkqifDUR4M6QNF_Dpqs,Glam Lounge,2025-05-06T14:27:06.026Z
681a1c3a47c87c2d81432ab1,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5667161, ""longitude"": 126.99544410000001}",2025-05-06T14:27:06.029Z,"Champ Coffee's 3rd Workroom, Euljiro's famous coffee shop",ChIJBQi0riGjfDURyIKWO02Rkc0,Champ Coffee 3rd Workroom,2025-05-06T14:27:06.029Z
681a1c3a47c87c2d81432ab2,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5754026, ""longitude"": 126.9789565}",2025-05-06T14:27:06.043Z,"As you enter the narrow, winding alleys of Insa-dong, you will find a quiet yet friendly shop.",ChIJH3bR18GifDUR855fl5KGjEc,Janggane,2025-05-06T14:27:06.043Z
681a1c3a47c87c2d81432ab3,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5556155, ""longitude"": 126.92159509999999}",2025-05-06T14:27:06.046Z,A Korean BBQ restaurant located in Hongdae that uses a cauldron lid for grilling meat,ChIJ5WXJar2ZfDUREfMssWUNq2U,L7 Hongdae,2025-05-06T14:27:06.046Z
681a1c3a47c87c2d81432ab4,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5183963, ""longitude"": 127.03006529999998}",2025-05-06T14:27:06.051Z,"Samseong Wonjo Yanggopchang is famous for their stuffed gopchang-gui (grilled intestines). After your main meal is done, delicious fried rice is prepa",ChIJP28Yl_KjfDURsw5bKo3xvx0,Ujeong Yanggopchang,2025-05-06T14:27:06.051Z
681a1c3a47c87c2d81432ab5,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.551214099999996, ""longitude"": 126.98820239999999}",2025-05-06T14:27:06.055Z,"HANCOOK, a diverse Korean dining experience 400 meters above sea level on Namsan Mountain",ChIJqWqOqFeifDURzv5gTGDHZLk,HanCook,2025-05-06T14:27:06.055Z
681a1c3a47c87c2d81432ab6,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.533251799999995, ""longitude"": 126.99669519999999}",2025-05-06T14:27:06.058Z,"Located in Insa-dong, Little India features a main menu that includes Butter Chicken Curry, Shrimp Masala, and Shrimp Fried Rice. It is conveniently situated 294 meters away from Exit 5 of Jongno 3(sa",ChIJ4x13yUqifDUR2CPsDQr8BUM,Little India Seoul,2025-05-06T14:27:06.058Z
681a1c3a47c87c2d81432ab7,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.565684999999995, ""longitude"": 126.9836699}",2025-05-06T14:27:06.062Z,The charm of Gguigguijjuggumi is that it uses domestic spicy stir-fried webfoot octopus and blends it with fresh chives.,ChIJsyqcWBijfDURmxqJZNdc4Lw,Myeongdong Korean BBQ All You Can Eat Pig Company,2025-05-06T14:27:06.062Z
681a1c3a47c87c2d81432ab8,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.572146100000005, ""longitude"": 126.98652740000001}",2025-05-06T14:27:06.064Z,"Located in Insa-dong, Sausalito features a main menu that includes Butter-grilled Sea Crab, Steamed Sea Crab, and Gratin. It is conveniently situated 276 meters away from Exit 5 of Jongno 3(sam)-ga St",ChIJQ6T_9eeifDURg3yuD6XQiw8,Sosalito Lobster,2025-05-06T14:27:06.064Z
681a1c3a47c87c2d81432ab9,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5658793, ""longitude"": 127.00569949999999}",2025-05-06T14:27:06.066Z,"Located near Dongdaemun History & Culture Park Station, Tashkent kebab's main menu is Non kebab and Doner kebab, 225m away from Dongdaemun History & Culture Park Station Exhit 12 on Line 2.",ChIJ_6AZCiyjfDURCrMEbwqQyZw,Tashkent Kebab,2025-05-06T14:27:06.066Z
681a1c3a47c87c2d81432aba,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5757292, ""longitude"": 126.97080430000001}",2025-05-06T14:27:06.068Z,"For 25 years, Podonamu has been a restaurant specializing in spicy mudskipper stew, one of the main southern island dishes.",ChIJfcXCLZSifDURS7DiwfxPmO8,Podonamu,2025-05-06T14:27:06.068Z
681a1c3a47c87c2d81432abb,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.556165, ""longitude"": 126.9260901}",2025-05-06T14:27:06.069Z,"Established in 2018, Hongs Jjukkumi is a renowned restaurant in Hongdae that specializes in jjukkumi (spicy stir-fried baby octopus)",ChIJTSTTPsKYfDURQ4cGTxvri70,Hongs Zzuggumi,2025-05-06T14:27:06.069Z
681a1c3a47c87c2d81432abc,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.547498999999995, ""longitude"": 127.04248499999999}",2025-05-06T14:27:06.077Z,A homemade burger restaurant located in Seoul Forest.,ChIJQXPj_NClfDUR4IMjR-d8S_k,ZESTY SALOON Seongsu,2025-05-06T14:27:06.077Z
681a1c3a47c87c2d81432abd,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5428332, ""longitude"": 126.9512383}",2025-05-06T14:27:06.080Z,From My Sea to Your Table - Premium Buffet Restaurant,ChIJNZYfZpCZfDUR0ka8haCsUnQ,Makino Chaya,2025-05-06T14:27:06.080Z
681a1c3a47c87c2d81432abe,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5350665, ""longitude"": 126.99351619999999}",2025-05-06T14:27:06.090Z,프로스트 펍앤그릴은 이태원만이 가지고 있는 자유로운 분위기와 여유로음이 느껴지는 유러피안 스타일의 펍이다.,ChIJLcwPUkqifDURw_gVvz51NFU,"Prost Pub & Grill, Seoul",2025-05-06T14:27:06.090Z
681a1c3a47c87c2d81432abf,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.561337800000004, ""longitude"": 126.9776042}",2025-05-06T14:27:06.096Z,"Located on Line 2, Airport Railroad Line, and Gyeongui–Jungang Line, Jinuh Tuna's main menu is the Special. It is situated just 568m from Exit 2 of Hongik University Station on the Airport Railroad Li",ChIJTembevOifDURfKI6cjuBLSU,VIP Tuna,2025-05-06T14:27:06.096Z
681a1c3a47c87c2d81432ac0,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5400475, ""longitude"": 126.9943747}",2025-05-06T14:27:06.098Z,A wine bar in Gyeongridan-gil with a nice view of the Namsan Tower,ChIJbQKFSrqjfDURNRp-MHEy_s0,uphill namsan,2025-05-06T14:27:06.098Z
681a1c3a47c87c2d81432ac1,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5805745, ""longitude"": 126.98470259999999}",2025-05-06T14:27:06.102Z,"Located near Hongik University Station,Baegnyeon Tojong Samgyetang's main menu is fried chicken and gingseng chicken soup, 396 meters from Exit 9 of Hongik University Station (Line 2).",ChIJhZT2GMWifDURcOTOySCdqGQ,Baeknyeon Tojong Samgyetang,2025-05-06T14:27:06.102Z
681a1c3a47c87c2d81432ac2,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5692568, ""longitude"": 126.98410770000001}",2025-05-06T14:27:06.104Z,"Located in Insa-dong, Jongno Samgyetang features a main menu that includes Hanbang Samgyetang, Abalone Samgyetang, and Perilla Seeds Samgyetang. It is conveniently situated 125 meters away from EExit",ChIJgwgd0eiifDUREpsap3yoxB4,Jongno Samgyetang,2025-05-06T14:27:06.104Z
681a1c3a47c87c2d81432ac3,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.561064699999996, ""longitude"": 126.9822893}",2025-05-06T14:27:06.106Z,"Located at Myeongdong Station on Line 4, Bongchu Jjimdak Myeongdong Central Post Office Branch's main menu is Bongchu Jjimdak. It is situated just 272m away from Exit 5 of Myeongdong Station.",ChIJm2GoOPGifDURBAITPBiNV8Y,Bongchu Jjimdak,2025-05-06T14:27:06.106Z
681a1c3a47c87c2d81432ac4,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5636702, ""longitude"": 126.9774954}",2025-05-06T14:27:06.112Z,"Located in Bukchang-dong, Jangan Ginseng Chicken Soup's main menu includes Samgyetang, Abalone Samgyetang, and Shingled Hedgehog Samgyetang. It is conveniently positioned 88 meters away from Exit 7 of",ChIJK2JkEPOifDURkhfODkoEzIc,Jangan Samgyetang,2025-05-06T14:27:06.112Z
681a1c3a47c87c2d81432ac5,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.564526, ""longitude"": 126.984212}",2025-05-06T14:27:06.118Z,"Located in Myeong-dong, Jungang Galchi Restaurant's main menu includes Braised Cutlassfish, Braised Mackerel, and Assorted Grilled Fish. It is situated approximately 225m away from Exit 5 of Hoehyeon",ChIJRW6U0O-ifDUReUWy4mkvYZQ,Jogaewa Myeongdong BBQ seafood restaurant,2025-05-06T14:27:06.118Z
681a1c3a47c87c2d81432ac6,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5698493, ""longitude"": 126.9856533}",2025-05-06T14:27:06.121Z,"Located in Insa-dong, Shilla Indian Restaurant features a main menu that includes Chicken Butter Masala, Panipuri, and Butter Naan. It is conveniently situated 182 meters away from Exit 4 of Jonggak S",ChIJq3FFzuKjfDURIskKevsqF6U,Shilla indian restaurant,2025-05-06T14:27:06.121Z
681a1c3a47c87c2d81432ac7,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.545195, ""longitude"": 126.98490670000001}",2025-05-06T14:27:06.125Z,Haebangchondak is located inside Sinheung Market at Haebangchon Ogeori,ChIJkUlNKsejfDUR7CwW83dt_WE,해방촌닭 Haebangchondak ヘバンチョンダック,2025-05-06T14:27:06.125Z
681a1c3a47c87c2d81432ac8,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5632328, ""longitude"": 126.97632949999999}",2025-05-06T14:27:06.136Z,"Located in Insa-dong, Hyeongjaeyukhoe Main Branch features a main menu that includes Sliced Raw Beef, Abalone Tartare, and Beef Tartare and Chopped Raw Octopus. It is conveniently situated 148 meters ",ChIJ17VmYECjfDUR644X5JRtQEY,HSB Korea Branch Office,2025-05-06T14:27:06.136Z
681a1c3a47c87c2d81432ac9,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5750701, ""longitude"": 126.9838096}",2025-05-06T14:27:06.139Z,"Located in Insa-dong, Nirvana features a main menu that includes Butter Chicken Curry, Butter Naan, and Couple Set Menu. It is conveniently situated 163 meters away from Exit 6 of Anguk Station, Line",ChIJ95uTwdyjfDUR3SexOETwjWM,Nirvana Halal Indian Kitchen,2025-05-06T14:27:06.139Z
681a1c3a47c87c2d81432aca,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5592757, ""longitude"": 126.92938529999999}",2025-05-06T14:27:06.141Z,"Located at Sinchon Station on Line 2, Gudoro Tongdak Sinchon Branch's main menu is Garlic Stem Chicken. It is situated just 309m away from Exit 1 of Sinchon Station.",ChIJA_PuhUWZfDURTps-R6fuEYM,통통닭 TONGTONGDAK,2025-05-06T14:27:06.141Z
681a1c3a47c87c2d81432acb,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5346319, ""longitude"": 126.9876838}",2025-05-06T14:27:06.143Z,"Located in Itaewon, Petra Restaurant features a main menu that includes Biryani, Mandi, and Kapsa. It is conveniently situated 180 meters away from Exit 1 of Noksapyeong (Yongsan-gu Office) Station, L",ChIJZXyrwjeifDUR95WK4e_vnws,Petra,2025-05-06T14:27:06.143Z
681a1c3a47c87c2d81432acc,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5589845, ""longitude"": 126.92298029999999}",2025-05-06T14:27:06.147Z,"The main menu at Chicken Rock, located at Hongik University Station, is the Fried Chicken with Onion Topping. It is situated 302 meters away from Exit 2 of Hongik University Station.",ChIJ4QfWHuiYfDURrjs3bDZVeGU,Chicken Rock,2025-05-06T14:27:06.147Z
681a1c3a47c87c2d81432acd,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5694613, ""longitude"": 126.98642779999999}",2025-05-06T14:27:06.152Z,"Located near Gangnam Station, Gosu Spicy Stir-fried Chicken's main menu is Sweet and Sour Chicken with Chees, Gangnam Station(Line 2, Shinbundang Line), Exit 11",ChIJc094VkWjfDURLGBNerDhJtk,Jadam Chicken,2025-05-06T14:27:06.152Z
681a1c3a47c87c2d81432ace,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5616858, ""longitude"": 126.98618979999999}",2025-05-06T14:27:06.155Z,"Located near Mangwon Station, Kyu's Sweet and Sour Chicken's main menu is sweet and sour chicken , 473 meters from Mangwon Station  Exit 2  (Line 6).",ChIJy2DnyQ2jfDURQj9don6TouA,kkanbu chicken myeongdong,2025-05-06T14:27:06.155Z
681a1c3a47c87c2d81432acf,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5126072, ""longitude"": 127.10253859999997}",2025-05-06T14:27:06.158Z,"On the 81st floor of Lotte World Tower, which has transformed Seoul's skyline, you can find Signiel Bicena, the world's highest Korean restaurant.",ChIJIQaZkQqlfDUR5qNX-DM-Blw,Bicena,2025-05-06T14:27:06.158Z
681a1c3a47c87c2d81432ad0,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.557343599999996, ""longitude"": 126.9041573}",2025-05-06T14:27:06.162Z,"Located near Mangwon Station, Bali In Mangwon's main menu is mie goreng and nasi goreng, 519 meters from Mangwon Station  Exit 2 (Line 6).",ChIJL_84KimZfDURuBdY2kzTDTM,Bali in Mangwon,2025-05-06T14:27:06.162Z
681a1c3a47c87c2d81432ad1,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5618045, ""longitude"": 126.98806200000001}",2025-05-06T14:27:06.165Z,"Minjeong Siktang, famous for its various foods made by native people living in Jayang-dong for five generations, was founded in 1995 and celebrated for nearly 30 years.",ChIJgYE6wvqifDURAfYuLqjBKs8,Janggeumi Jeonjib,2025-05-06T14:27:06.165Z
681a1c3a47c87c2d81432ad2,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5688527, ""longitude"": 126.9873679}",2025-05-06T14:27:06.168Z,"Located at Jonggak Station on Line 1, Again Refresh Jonggak Branch's main menu is Salmon and avocado. It is situated just 459m away from Exit 4 of Jonggak Station, near Cheonggyecheon.",ChIJO7p3YYujfDURO8v3lW2CNbI,Again Refresh,2025-05-06T14:27:06.168Z
681a1c3a47c87c2d81432ad3,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.526536799999995, ""longitude"": 127.03821710000001}",2025-05-06T14:27:06.177Z,"The main menus at Bongchu Jjimdak Apgujeong Rodeo Branch, located at Apgujeong Rodeo Station, include Boneless Jjimdak, Spicy Chicken Stew, and Nurungji Fried Rice . It is situated 288 meters away fro",ChIJT7cD24ejfDURiZyRRVk6hUo,Bongchu Jjimdak,2025-05-06T14:27:06.177Z
681a1c3a47c87c2d81432ad4,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.542966799999995, ""longitude"": 126.97287990000001}",2025-05-06T14:27:06.184Z,"Located near Sookdae Station, Cafe Shiba's main menu is Supreme Seasoned Fried Chicken, Kimchi nabe katsu pasta, vegan soy sauce braised beef with soy sauce mayonnaise, 97m away from Sookmyung Women's",ChIJ2wM2QTSjfDURwa8ovXuGADY,Cafe SIVA,2025-05-06T14:27:06.184Z
681a1c3a47c87c2d81432ad5,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5556962, ""longitude"": 126.92607079999998}",2025-05-06T14:27:06.192Z,ium 1966 is a café housed in a renovated hanok built in 1966,ChIJpRg-VACZfDURZc913UMe0PA,이음 (ium) 1966,2025-05-06T14:27:06.192Z
681a1c3a47c87c2d81432ad6,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5773449, ""longitude"": 126.9865828}",2025-05-06T14:27:06.195Z,"Located in Bukchon near Gyeongbokgung Palace, Heavy Steak Anguk Station Branch's main menu features Beef Rice Bowl, Hamburg Steak, and Direct Flame-grilled Beef Steak. It is situated approximately 20m",ChIJo3_763yjfDURHWvcwPjcOIw,Heavy Steak Anguk Station,2025-05-06T14:27:06.195Z
681a1c3a47c87c2d81432ad7,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5657512, ""longitude"": 127.00640449999999}",2025-05-06T14:27:06.198Z,"Located near Dongdaemun History and Culture Park Station, Mongol Nomadic's  main menu is stir-fried glass noodles, stir-fried vegetables, and dumplings, 136 meters from Dongdaemun History and Culture",ChIJwVQF_XCjfDURSgt9IVuP9_o,Mongolian restaurant,2025-05-06T14:27:06.198Z
681a1c3a47c87c2d81432ad8,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5449134, ""longitude"": 126.9849996}",2025-05-06T14:27:06.203Z,A cafe with distinctive stairs in Haebangchon Market,ChIJXyL1yk2jfDURabWZbkfQ18Q,Upstanding Coffee,2025-05-06T14:27:06.203Z
681a1c3a47c87c2d81432ad9,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.572533299999996, ""longitude"": 127.0124869}",2025-05-06T14:27:06.206Z,"Located in Dongdaemun, Everest Restaurant Dongdaemun History & Culture Park's main menu features Mutton Achar, Palak Paneer, and Chicken Tikka Masala. It is situated approximately 5m away from Exit 14",ChIJF006pjCjfDURgx0XeGZ6OZY,Everest Restaurant,2025-05-06T14:27:06.335Z
681a1c3a47c87c2d81432ada,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.533504, ""longitude"": 126.99547829999999}",2025-05-06T14:27:06.209Z,"Located in Itaewon, Lazzat Uzbek Restaurant offers a main menu featuring Pilaf, Laghman, and Shashlik. It is conveniently situated approximately 212 meters away from Exit 3 of Itaewon Station, Line 6.",ChIJ6foIOjaifDURVqGwoaLKy7A,Lazzat,2025-05-06T14:27:06.209Z
681a1c3a47c87c2d81432adb,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5411532, ""longitude"": 126.9961548}",2025-05-06T14:27:06.214Z,A remodeled traditional house where old charm meets modernity. This restaurant offers pork and rice soup during the day and seasonal dishes at night.,ChIJJeNdcbOjfDURCzyDecCVK7o,MOSU Seoul,2025-05-06T14:27:06.214Z
681a1c3a47c87c2d81432adc,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.512520699999996, ""longitude"": 127.05881939999999}",2025-05-06T14:27:06.218Z,"Located in COEX, Sushi Hanpan features a main menu that includes Omakase Hanpan, Wagyu Plate, and Friend A Sushi Set. It is conveniently situated 201 meters away from Exit 7 of Bongeunsa Station, Line",ChIJJzW_omukfDURWbyexK5Y4ys,Sushi Hanpan,2025-05-06T14:27:06.218Z
681a1c3a47c87c2d81432add,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5655831, ""longitude"": 126.9793777}",2025-05-06T14:27:06.223Z,"Located in Dongdaemun, Samarkand City's main menu features Plov, Shashlik, and Kazan Kebab. It is situated approximately 228m away from Exit 5 of Dongdaemun History & Culture Park Station, Lines 2,4,5",ChIJQz-1206jfDURJh2BWn3p7eQ,Samarkand City,2025-05-06T14:27:06.223Z
681a1c3a47c87c2d81432ade,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5646279, ""longitude"": 127.0049829}",2025-05-06T14:27:06.226Z,"Located in Dongdaemun,FORTUNE Restaurant's main menu features Laghman, Kuksi, and Shashlik. It is situated approximately 128m away from Exit 6 of Dongdaemun History & Culture Park Station, Lines 2,4,5",ChIJT6ni9BijfDURt8SK9NhL68g,Fortune Restaurant,2025-05-06T14:27:06.226Z
681a1c3a47c87c2d81432adf,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.545059599999995, ""longitude"": 126.92447419999999}",2025-05-06T14:27:06.246Z,Bean Brothers Coffee House: A Place Offering a Diverse Coffee Experience,ChIJ43jxy7mZfDUR1-jsFH6lUCw,BEAN BROTHERS COFFEEHOUSE SEOUL,2025-05-06T14:27:06.246Z
681a1c3a47c87c2d81432ae0,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.541027799999995, ""longitude"": 126.94937650000001}",2025-05-06T14:27:06.249Z,"Located at Gongdeok Station, which serves Lines 5 and 6, Airport Railroad Express, and Gyeongui–Jungang Line, the main menu at Uwol Grilled Beef Tripe Mapo is the 'Homemade Hanwoo Garlic Gobchang'. It",ChIJvaFDDaaYfDURFqfz9lWTpPA,Gop Mapo,2025-05-06T14:27:06.249Z
681a1c3a47c87c2d81432ae1,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5604045, ""longitude"": 126.99065960000001}",2025-05-06T14:27:06.251Z,"Sindangdong Cheon Patjuk, specializing in red bean porridge and Red Bean Paste Noodle Soup",ChIJqa9obqOjfDURsI9vDm-gPPI,Pildong Soondaegook (필동순대국),2025-05-06T14:27:06.251Z
681a1c3a47c87c2d81432ae2,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.4987034, ""longitude"": 127.0534056}",2025-05-06T14:27:06.254Z,"The name of Hyangho Myeonok, located in the northernmost part of Gangneung City, where the fragrant smell of the sea and beautiful scenery are in harmony, is derived from the name of Hyangho Village in Jumunjin, the hometown of CEO Lee Ki-chang's father.",ChIJH3ePChukfDURMq-Bf_Fj3ic,Hyangho Myeonok,2025-05-06T14:27:06.254Z
681a1c3a47c87c2d81432ae3,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.58557570000001, ""longitude"": 126.98165179999998}",2025-05-06T14:27:06.259Z,"Jinseong Siktang, which has been selling kalguksu for nearly 30 years in Cheongdam-dong, which is said to be the center of Seoul, has been striving to be tastefully consistent since its establishment in 1990.",ChIJ1Q8IFs-ifDURcdhLwU4fQVo,Jinseong Yennal Someori Gukbap,2025-05-06T14:27:06.259Z
681a1c3a47c87c2d81432ae4,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5747065, ""longitude"": 126.9893329}",2025-05-06T14:27:06.262Z,The main menu items of Française Bakery are unique bread created through research by the Pastry & Bakery Research Institute. ,ChIJ54oLKOGjfDURDnY3JuOy3DE,Future Bakery,2025-05-06T14:27:06.262Z
681a1c3a47c87c2d81432ae5,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5662467, ""longitude"": 127.01885879999999}",2025-05-06T14:27:06.265Z,"Mailroom is an espresso bar with a mailbox concept, offering a unique experience.",ChIJQYOJAs-jfDURpEjcSUtSBcg,Mailroom Sindang,2025-05-06T14:27:06.265Z
681a1c3a47c87c2d81432ae6,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5785311, ""longitude"": 126.98239539999999}",2025-05-06T14:27:06.275Z,A cozy bar located in Bukchon,ChIJV6t5K8SifDURdoduQvb7M1E,Gong-Gan,2025-05-06T14:27:06.275Z
681a1c3a47c87c2d81432ae7,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.506164, ""longitude"": 127.04778400000001}",2025-05-06T14:27:06.279Z,"Experience a taste beyond chicken at historical places: Chick by Chick, a new chicken experience",ChIJP8BIC0ylfDURuorvdce7Uk8,CHICK by CHICK Seolleung,2025-05-06T14:27:06.279Z
681a1c3a47c87c2d81432ae8,gdgoc.konkuk.sweetsan.seoulmateserver.model.Place,"{""latitude"": 37.5646735, ""longitude"": 126.98379960000001}",2025-05-06T14:27:06.282Z,"Located at Digital Media City Station, which serves Lines 6, Airport Railroad Express, and Gyeongui–Jungang Line, the main menu at norangtongdak Seoul Sangam Branch is the Piquant Garlic Chicken. It i",ChIJSapfqZajfDURqkvyaviu3VA,노랑통닭 명동점 | Myeongdong Chicken&Beer Norangtongdak Chimac | 明洞チキン&ビールチメク | 明洞炸雞啤酒,2025-05-06T14:27:06.282Z
